customerID,revenue,nps,retargeting,gender
4308,2547,11,2,1
5762,2452,3,2,1
4386,3011,5,2,1
6021,2575,9,2,1
5369,1818,11,2,1
4091,1518,9,2,1
5879,1720,9,2,1
6048,2627,3,2,1
5394,1829,9,2,1
5651,1564,8,2,1
5299,1655,10,2,1
5911,2673,6,2,1
5517,2544,10,2,1
6084,1151,5,2,1
4724,4331,7,2,1
5206,1499,11,2,1
5710,2305,5,2,1
5093,2828,7,2,1
4179,3364,8,2,1
5372,5541,9,2,1
4666,3552,3,2,1
5221,2746,4,2,1
5998,148,4,2,1
4209,287,3,2,1
4480,3088,3,2,1
5158,2016,4,2,1
5780,2369,3,2,1
5440,2116,10,2,1
6013,2767,10,2,1
4509,2148,10,2,1
6068,2299,11,2,1
4708,1179,7,2,1
5640,1384,4,2,1
5434,2492,4,2,1
5777,1867,11,2,1
4247,736,6,2,1
5583,3130,5,2,1
5962,2615,3,2,1
5930,1422,3,2,1
5484,3746,11,2,1
5818,1429,10,2,1
5318,2205,4,2,1
5156,2958,11,2,1
4118,1676,7,2,1
4097,1330,10,2,1
4123,2474,4,2,1
4575,2269,8,2,1
6182,3456,3,2,1
4117,2626,10,2,1
5024,2007,7,2,1
4953,1270,5,2,1
5741,1836,9,2,1
5564,3035,9,2,1
4290,1705,5,2,1
5689,1859,10,2,1
5212,3692,8,2,1
4263,2804,8,2,1
4664,2018,9,2,1
4421,1777,5,2,1
5932,1961,11,2,1
5413,3026,7,2,1
4501,3191,10,2,1
5913,1835,4,2,1
4721,3371,10,2,1
5402,2273,4,2,1
4926,2638,3,2,1
5793,2507,6,2,1
5862,3244,10,2,1
5596,2406,10,2,1
4372,2153,4,2,1
4343,3992,11,2,1
5069,2986,6,2,1
6176,1443,10,2,1
4745,2348,9,2,1
4074,3264,3,2,1
5976,1732,10,2,1
5198,921,7,2,1
5429,1683,9,2,1
6102,1537,9,2,1
4093,2606,10,2,1
5103,1511,11,2,1
4203,2171,6,2,1
5860,3567,8,2,1
5188,2514,9,2,1
4871,2152,10,2,1
5944,4401,5,2,1
4585,2509,8,2,1
4404,1563,7,2,1
4904,2974,10,2,1
6199,1201,10,2,1
4039,1127,9,2,1
6153,2234,5,2,1
5075,2170,9,2,1
4463,2270,8,2,1
4989,3006,4,2,1
4744,2830,10,2,1
4815,2103,5,2,1
6145,1146,7,2,1
4983,1825,11,2,1
5974,1998,6,2,1
5629,4260,7,2,1
5182,2249,10,2,1
5833,2288,10,2,1
5373,1352,7,2,1
5292,2860,9,2,1
5630,2907,11,2,1
4242,3389,10,2,1
5765,3151,6,2,1
4695,1069,3,2,1
5742,2118,4,2,1
5871,1219,7,2,1
6071,2391,6,2,1
5732,2050,7,2,1
5374,2454,10,2,1
5697,1378,10,2,1
5288,2280,6,2,1
4440,2293,9,2,1
4860,2548,5,2,1
4850,1901,4,2,1
5502,2519,3,2,1
4248,2863,3,2,1
4516,1273,10,2,1
5561,2687,3,2,1
5565,3126,10,2,1
4292,1427,7,2,1
5296,1781,3,2,1
5554,2157,9,2,1
5291,3183,5,2,1
4572,2528,6,2,1
5534,2454,3,2,1
5403,1781,4,2,1
4504,2740,3,2,1
4342,1989,9,2,1
5663,2383,5,2,1
4998,1197,9,2,1
5624,4071,6,2,1
4923,2084,7,2,1
4634,3475,9,2,1
4867,2899,8,2,1
5610,2172,6,2,1
5566,1581,10,2,1
5176,1129,10,2,1
4108,2658,6,2,1
5869,2741,8,2,1
6082,2307,5,2,1
4164,2693,5,2,1
6123,2804,3,2,1
5064,3124,11,2,1
6099,3853,5,2,1
5731,2008,6,2,1
5716,1614,4,2,1
4768,1477,5,2,1
4488,2099,3,2,1
6033,2603,9,2,1
5482,2656,11,2,1
4484,784,8,2,1
6037,2277,4,2,1
4613,3160,9,2,1
5861,2322,7,2,1
5058,2821,10,2,1
4801,1429,9,2,1
6112,2665,6,2,1
4977,1420,8,2,1
4305,2538,9,2,1
4121,3945,10,2,1
4740,2133,5,2,1
5635,2314,3,2,1
6026,1814,11,2,1
5728,1496,4,2,1
5459,3407,11,2,1
6045,3256,7,2,1
5946,2326,11,2,1
4653,2258,7,2,1
5771,3577,6,2,1
4699,2981,10,2,1
4845,3407,3,2,1
4007,3434,9,2,1
4830,2567,5,2,1
5159,2977,9,2,1
4373,2433,6,2,1
4714,2094,7,2,1
4688,1299,10,2,1
4737,2571,8,2,1
4260,2664,4,2,1
4987,2721,9,2,1
5841,2060,3,2,1
5123,1468,4,2,1
5786,1935,6,2,1
5969,3097,6,2,1
4593,996,10,2,1
5539,3045,6,2,1
4218,2464,7,2,1
5130,2643,8,2,1
5247,1750,8,2,1
4009,1928,11,2,1
5230,3853,7,2,1
6168,4462,4,2,1
4174,2653,8,2,1
5684,2349,7,2,1
6011,1088,6,2,1
4765,808,10,2,1
4522,1422,10,2,1
6162,3506,6,2,1
4538,2443,8,2,1
5498,541,10,2,1
4288,2210,10,2,1
4360,3217,7,2,1
4112,2345,4,2,1
4278,1286,8,2,1
6155,2809,7,2,1
4814,1406,3,2,1
5029,2221,5,2,1
5779,1210,7,2,1
4746,2138,5,2,1
5186,2858,5,2,1
5570,905,6,2,1
4581,2058,5,2,1
5919,1211,3,2,1
4176,1936,5,2,1
5991,2858,4,2,1
5553,2632,3,2,1
4610,2332,10,2,1
5106,2423,9,2,1
5148,1747,10,2,1
5294,3632,7,2,1
6183,2198,6,2,1
5436,2400,6,2,1
5844,1760,11,2,1
5849,1770,6,2,1
5729,1604,11,2,1
6201,1737,11,2,1
6138,1388,11,2,1
4452,1772,10,2,1
5153,1708,10,2,1
5522,2315,8,2,1
4668,3461,10,2,1
4573,1432,8,2,1
4928,3227,8,2,1
5615,2607,7,2,1
4641,2430,11,2,1
6185,3648,3,2,1
5850,1931,5,2,1
5852,2422,3,2,1
4475,2023,7,2,1
5001,581,10,2,1
5400,1476,6,2,1
4834,2397,8,2,1
4684,2877,5,2,1
4245,3174,7,2,1
4857,2782,5,2,1
5439,2325,6,2,1
6035,2204,11,2,1
5267,197,10,2,1
4350,1799,3,2,1
6169,1884,6,2,1
5981,2034,8,2,1
6166,3503,10,2,1
4053,1817,6,2,1
4080,1063,10,2,1
4958,1544,3,2,1
6117,2049,5,2,1
4728,1074,3,2,1
6147,2642,5,2,1
5047,2850,6,2,1
5789,361,3,2,1
4848,2296,11,2,1
4159,2220,9,2,1
4919,3202,9,2,1
4473,5104,5,2,1
5757,1488,5,2,1
6127,2299,7,2,1
5828,3106,3,2,1
4847,2205,8,2,1
5856,1540,5,2,1
5776,2652,7,2,1
6196,1077,8,2,1
5450,2774,5,2,1
5908,2241,7,2,1
5531,2632,4,2,1
5034,2035,6,2,1
4447,1070,7,2,1
5745,1872,10,2,1
4950,2614,8,2,1
4102,2570,7,2,1
5443,1696,5,2,1
4439,1747,11,2,1
5799,2547,10,2,1
5542,1269,11,2,1
6187,2263,10,2,1
5586,1369,6,2,1
5090,2307,11,2,1
4937,1896,5,2,1
4626,1831,11,2,1
4037,1464,9,2,1
4175,3941,8,2,1
4171,1388,9,2,1
4251,3169,10,2,1
4042,2026,10,2,1
5795,1149,11,2,1
4109,2328,3,2,1
4606,2061,9,2,1
6043,3192,6,2,1
4219,1870,11,2,1
5248,1249,11,2,1
4896,1729,7,2,1
5031,2138,6,2,1
5912,1188,10,2,1
5652,1323,6,2,1
4963,2212,10,2,1
4557,817,11,2,1
4152,1954,5,2,1
4865,2141,7,2,1
5179,1143,4,2,1
4760,3278,7,2,1
5644,1619,6,2,1
5840,2635,5,2,1
5520,491,3,2,1
5422,2045,3,2,1
4886,3071,5,2,1
4541,1425,11,2,1
5834,2530,7,2,1
4012,1260,11,2,1
4020,2664,6,2,1
4665,3750,8,2,1
5753,1194,11,2,1
5973,3496,4,2,1
5210,2463,4,2,1
4705,322,5,2,1
4388,1688,4,2,1
5653,4076,4,2,1
4912,2042,9,2,1
5273,1870,4,2,1
4010,1732,9,2,1
4092,3612,8,2,1
6060,3311,10,2,1
4582,1744,6,2,1
5638,3931,3,2,1
4483,1784,8,2,1
5115,1603,5,2,1
4961,1289,11,2,1
4696,2205,10,2,1
5269,1927,8,2,1
4201,994,5,2,1
6188,1492,6,2,1
6080,2478,7,2,1
4663,2269,10,2,1
4821,1769,12,3,0
4825,2495,10,3,0
4772,3269,9,3,0
5200,2688,12,3,0
4712,3159,12,3,0
5495,2314,11,3,0
4855,3162,12,3,0
5760,2974,5,3,0
5347,1893,7,3,0
4076,2851,5,3,0
5300,1037,12,3,0
4750,2649,7,3,0
5557,3132,12,3,0
5185,3188,10,3,0
4485,3343,4,3,0
4155,1106,4,3,0
5236,3169,8,3,0
4282,2767,7,3,0
4481,3127,4,3,0
4941,3344,8,3,0
5060,3362,10,3,0
4499,2438,5,3,0
5712,701,9,3,0
5591,2904,4,3,0
4978,2693,12,3,0
5475,2482,6,3,0
4964,4237,6,3,0
5855,3377,6,3,0
5471,2227,4,3,0
6047,836,11,3,0
6109,1902,5,3,0
6113,2340,10,3,0
4157,3118,11,3,0
5838,2158,5,3,0
4957,3163,9,3,0
4169,2054,10,3,0
5466,2574,12,3,0
5751,3264,12,3,0
6062,2959,8,3,0
6141,3577,6,3,0
5513,3428,9,3,0
6055,3265,10,3,0
5445,3856,12,3,0
4284,2748,12,3,0
4490,3387,10,3,0
4817,3037,6,3,0
4356,1505,10,3,0
6052,2444,12,3,0
5074,2502,10,3,0
4560,2028,4,3,0
4354,3644,5,3,0
5323,2336,7,3,0
6143,3131,7,3,0
6105,4873,10,3,0
4889,1770,10,3,0
5701,2738,10,3,0
5992,2088,6,3,0
5996,3641,9,3,0
6014,2051,12,3,0
5754,4062,11,3,0
5346,2668,4,3,0
4119,3071,8,3,0
4639,3013,9,3,0
5791,3550,5,3,0
4876,3355,10,3,0
4013,2930,6,3,0
5377,2376,10,3,0
5887,2577,10,3,0
4184,3060,12,3,0
4507,2037,12,3,0
5082,1647,5,3,0
5170,3115,7,3,0
4482,1896,11,3,0
4252,2593,10,3,0
5673,2808,12,3,0
4310,3947,9,3,0
4985,2855,9,3,0
5921,2311,8,3,0
4352,3843,7,3,0
4543,2776,8,3,0
4486,3188,10,3,0
5311,1763,10,3,0
4422,3252,10,3,0
4166,1229,9,3,0
5937,2946,11,3,0
4783,2235,8,3,0
5680,3126,5,3,0
5486,3850,7,3,0
4001,2287,4,3,0
5878,1280,4,3,0
4294,3416,10,3,0
5127,1387,9,3,0
4518,2711,4,3,0
5379,2022,5,3,0
5227,2541,7,3,0
4426,4401,8,3,0
5175,3856,5,3,0
5675,3415,9,3,0
5388,4026,12,3,0
4877,1069,11,3,0
4472,2925,4,3,0
4640,3147,4,3,0
4271,4236,10,3,0
5358,3226,7,3,0
4984,1670,11,3,0
5891,2083,12,3,0
4629,2191,10,3,0
5263,3562,6,3,0
4851,2355,7,3,0
5538,3308,12,3,0
5733,3798,4,3,0
4295,2978,6,3,0
4660,1942,5,3,0
4430,2059,12,3,0
4648,1249,5,3,0
4502,2285,10,3,0
5068,2465,12,3,0
5604,2874,6,3,0
4446,1638,10,3,0
4861,2844,10,3,0
4474,3741,6,3,0
5670,2792,9,3,0
4048,3005,5,3,0
4747,513,5,3,0
5654,2998,9,3,0
4047,2377,4,3,0
4755,2729,10,3,0
4751,2358,4,3,0
5264,3961,10,3,0
5397,2425,12,3,0
5480,1685,8,3,0
5325,1925,5,3,0
4244,4602,11,3,0
5971,4024,5,3,0
5873,3339,10,3,0
5687,2338,12,3,0
4885,1392,12,3,0
4759,3642,12,3,0
4377,3868,11,3,0
5544,3205,8,3,0
4882,3408,6,3,0
5510,4474,6,3,0
4367,2217,6,3,0
5405,1562,12,3,0
4862,3650,7,3,0
5866,3418,4,3,0
5271,1889,9,3,0
4379,4658,8,3,0
4592,3743,11,3,0
4210,3248,10,3,0
4015,3605,11,3,0
5478,2958,7,3,0
5464,2097,8,3,0
5076,1798,4,3,0
4763,2191,11,3,0
4707,3232,10,3,0
4667,3220,7,3,0
5015,2883,11,3,0
4077,4392,6,3,0
4376,4301,9,3,0
5986,4342,6,3,0
4266,1417,6,3,0
5098,2770,5,3,0
4832,2392,10,3,0
5275,3536,8,3,0
5338,2295,8,3,0
5827,2929,10,3,0
5505,1740,10,3,0
5366,2238,7,3,0
4505,3758,6,3,0
4207,3410,9,3,0
4130,3288,7,3,0
5126,3363,11,3,0
5727,2501,10,3,0
5298,926,4,3,0
5472,2850,9,3,0
4029,1780,7,3,0
4932,3625,12,3,0
5688,961,7,3,0
5546,2933,4,3,0
4586,2196,11,3,0
5355,2650,4,3,0
4153,1457,4,3,0
4910,2918,8,3,0
5602,2870,12,3,0
4082,2197,8,3,0
5133,3800,8,3,0
4183,3061,5,3,0
5600,2814,10,3,0
5955,2083,9,3,0
5966,1867,9,3,0
5191,1303,10,3,0
5774,2438,7,3,0
4810,2143,8,3,0
5785,2131,10,3,0
5461,2469,7,3,0
4524,3552,4,3,0
4892,1670,9,3,0
4442,3026,6,3,0
5692,2009,8,3,0
5361,2201,11,3,0
5988,4022,11,3,0
4673,3648,4,3,0
5256,2647,9,3,0
4999,1468,5,3,0
5695,3217,11,3,0
5842,3090,6,3,0
6042,1767,8,3,0
6098,3619,8,3,0
5314,2284,5,3,0
6171,4142,8,3,0
4116,3373,7,3,0
6133,3454,10,3,0
4460,2238,5,3,0
5046,3551,8,3,0
4840,1926,12,3,0
5457,2110,12,3,0
5864,2874,9,3,0
5302,2470,6,3,0
5383,1735,10,3,0
5048,3089,11,3,0
5240,1466,4,3,0
5181,3215,7,3,0
5902,905,12,3,0
5867,2555,9,3,0
4781,1759,6,3,0
5529,2090,8,3,0
5965,3326,11,3,0
6104,3238,4,3,0
5305,3135,12,3,0
5128,1862,10,3,0
5805,3431,4,3,0
5465,3252,9,3,0
4213,2206,10,3,0
5607,2651,10,3,0
5059,1999,12,3,0
6167,2783,6,3,0
5577,3240,5,3,0
6076,2703,11,3,0
4971,2522,11,3,0
4727,3462,4,3,0
6202,1890,7,3,0
4030,3005,11,3,0
4993,3048,10,3,0
4226,1662,11,3,0
4723,2287,6,3,0
5562,3346,8,3,0
4841,2704,8,3,0
5215,2351,10,3,0
5679,2753,11,3,0
4893,3439,9,3,0
4462,2677,7,3,0
4661,3330,10,3,0
5558,2352,12,3,0
5334,1287,4,3,0
5205,3100,10,3,0
4170,2848,7,3,0
5901,2613,4,3,0
5087,4002,7,3,0
4391,1648,5,3,0
4920,3281,8,3,0
5734,3420,6,3,0
4829,4137,11,3,0
5114,3596,9,3,0
4423,4874,10,3,0
4858,4143,11,3,0
5499,1652,12,3,0
5669,2734,11,3,0
4187,3050,7,3,0
4591,2030,6,3,0
5281,2315,10,3,0
4813,1859,6,3,0
5142,1949,10,3,0
4784,3746,7,3,0
6128,1587,8,3,0
5511,2399,8,3,0
6018,2407,8,3,0
4043,2751,4,3,0
6181,1705,12,3,0
4162,1723,8,3,0
4749,2958,10,3,0
4399,2425,9,3,0
5843,1597,10,3,0
5957,2659,6,3,0
4995,2507,10,3,0
5770,1769,6,3,0
5476,2352,6,3,0
6146,3805,5,3,0
4254,1803,10,3,0
4424,4324,5,3,0
5758,3515,7,3,0
5890,2810,8,3,0
5442,4334,9,3,0
4249,2751,6,3,0
5949,2170,8,3,0
5308,1410,4,3,0
4569,3840,5,3,0
4779,2098,6,3,0
5500,1654,4,3,0
5755,3979,9,3,0
4400,2139,4,3,0
4678,3027,9,3,0
6119,3946,5,3,0
4470,1190,4,3,0
4895,2534,4,3,0
4059,1777,10,3,0
4916,2357,8,3,0
4362,2799,5,3,0
4546,2762,12,3,0
5072,3827,4,3,0
5277,3307,10,3,0
5634,2631,7,3,0
4531,1498,6,3,0
4553,2530,7,3,0
4565,2697,10,3,0
4528,2518,10,3,0
4094,2942,10,3,0
5691,3038,10,3,0
5490,3270,10,3,0
5287,1637,12,3,0
5043,2274,10,3,0
4523,4290,6,3,0
5894,3974,12,3,0
5149,3923,8,3,0
4468,2013,7,3,0
5423,3734,10,3,0
5160,2723,4,3,0
4952,3049,7,3,0
5255,3931,8,3,0
5180,2328,7,3,0
4938,2423,4,3,0
5885,4359,6,3,0
5647,3405,9,3,0
5569,3711,4,3,0
5474,2390,8,3,0
4090,2831,10,3,0
4965,2088,5,3,0
4806,2433,10,3,0
4099,3669,8,3,0
5658,3764,10,3,0
6001,3248,10,3,0
6189,2877,8,3,0
4826,2794,4,3,0
5396,2851,8,3,0
4095,2609,6,3,0
5825,3399,4,3,1
5492,3585,11,3,1
4285,1579,5,3,1
5426,2599,9,3,1
4687,2892,10,3,1
4918,1578,8,3,1
5357,2289,5,3,1
5715,1859,9,3,1
5295,1800,10,3,1
6012,2759,10,3,1
5099,2259,9,3,1
5050,3032,7,3,1
5344,1289,12,3,1
4598,3245,12,3,1
5183,2678,10,3,1
6120,5036,5,3,1
4270,1015,10,3,1
4267,3474,6,3,1
4058,2534,11,3,1
5682,1208,8,3,1
4096,2731,10,3,1
5823,3751,12,3,1
4615,2896,12,3,1
5310,2728,4,3,1
4899,2864,11,3,1
4986,3012,7,3,1
5092,1707,7,3,1
6149,1538,6,3,1
4662,3048,10,3,1
4256,1676,9,3,1
5362,785,11,3,1
4003,3320,12,3,1
5274,2836,7,3,1
5655,1904,6,3,1
4797,2051,12,3,1
5584,2692,6,3,1
6004,1595,11,3,1
5804,1407,5,3,1
5496,2246,10,3,1
4375,3297,4,3,1
4888,3380,7,3,1
6028,3026,7,3,1
5381,2589,5,3,1
6039,2462,10,3,1
5250,1051,11,3,1
4216,1807,10,3,1
4975,3382,5,3,1
5360,2554,4,3,1
4369,2887,12,3,1
5547,2268,5,3,1
4200,2979,9,3,1
4974,987,12,3,1
5209,2006,8,3,1
4579,2080,6,3,1
4142,3543,10,3,1
5528,2462,12,3,1
4816,2251,11,3,1
4061,2573,7,3,1
4316,4039,9,3,1
4842,2873,9,3,1
5881,3695,4,3,1
5392,2133,7,3,1
5057,3472,6,3,1
5530,3213,6,3,1
6008,3122,6,3,1
4792,2629,6,3,1
4300,1434,6,3,1
4065,3461,8,3,1
4988,938,4,3,1
5898,2378,5,3,1
4287,1248,6,3,1
5220,3637,4,3,1
4004,717,10,3,1
4603,3722,9,3,1
5375,1246,4,3,1
6137,3998,6,3,1
4637,1726,7,3,1
4677,2849,7,3,1
4005,2389,10,3,1
5309,3631,6,3,1
4416,3235,4,3,1
4694,3308,4,3,1
4635,4231,4,3,1
4392,2250,4,3,1
5208,2381,9,3,1
4807,2214,6,3,1
4028,2397,5,3,1
4348,1942,12,3,1
4268,1864,4,3,1
4566,2347,10,3,1
5254,2592,12,3,1
4980,2877,5,3,1
5270,2761,10,3,1
4823,2685,6,3,1
4340,2258,8,3,1
5659,1411,4,3,1
5135,3309,4,3,1
5829,4004,11,3,1
6049,3274,4,3,1
4900,969,12,3,1
5477,2501,5,3,1
5326,2868,9,3,1
5131,1607,10,3,1
5079,2787,12,3,1
5609,3030,6,3,1
6154,2693,11,3,1
4621,1846,11,3,1
5118,2279,10,3,1
4234,606,5,3,1
4041,2145,9,3,1
6079,2285,9,3,1
4561,1375,8,3,1
5572,1438,5,3,1
4907,2576,10,3,1
4954,1826,12,3,1
4689,1660,9,3,1
6140,2753,10,3,1
4087,2012,12,3,1
5535,1458,10,3,1
4229,1236,4,3,1
5454,3764,5,3,1
5587,2056,12,3,1
5809,2448,6,3,1
5907,2269,5,3,1
4465,2781,9,3,1
4370,1348,5,3,1
5811,2985,10,3,1
4088,3351,5,3,1
6091,2732,5,3,1
5516,1610,10,3,1
4540,2364,8,3,1
5614,645,9,3,1
4658,3013,11,3,1
5324,3087,9,3,1
5948,2365,12,3,1
4844,2471,12,3,1
5906,2108,4,3,1
5744,2916,11,3,1
5458,3105,11,3,1
5831,2209,7,3,1
5418,2157,10,3,1
5794,2030,9,3,1
4887,3128,10,3,1
4208,2816,9,3,1
5039,2241,10,3,1
4990,2528,8,3,1
4357,2193,7,3,1
4789,3354,4,3,1
6129,4785,4,3,1
5411,4254,7,3,1
5608,3129,5,3,1
5708,1652,11,3,1
4818,2545,10,3,1
5756,1325,9,3,1
4656,1116,11,3,1
4002,1710,6,3,1
5199,2164,6,3,1
5364,4127,11,3,1
5398,3311,8,3,1
4291,2291,8,3,1
4683,2659,12,3,1
5306,2468,10,3,1
5858,2551,5,3,1
5497,2622,10,3,1
5543,2580,9,3,1
4604,4143,9,3,1
5819,1826,7,3,1
5141,2311,10,3,1
5202,2432,9,3,1
4072,785,4,3,1
6156,2199,5,3,1
4774,3036,10,3,1
5571,2603,5,3,1
5643,3146,10,3,1
5555,1972,7,3,1
6059,2267,6,3,1
5579,4222,8,3,1
6070,3438,8,3,1
6148,4173,10,3,1
4283,2933,12,3,1
5657,2416,10,3,1
5627,2997,8,3,1
4891,2677,6,3,1
5524,1248,10,3,1
6027,3033,9,3,1
6184,1664,10,3,1
4414,1462,12,3,1
4347,2000,10,3,1
4368,3303,9,3,1
4286,4227,10,3,1
5095,2539,8,3,1
4314,2536,7,3,1
5859,1754,8,3,1
5870,1858,4,3,1
4180,2558,11,3,1
4532,2834,12,3,1
4231,2277,5,3,1
5519,2336,12,3,1
5548,2649,12,3,1
5650,2877,6,3,1
5317,2128,5,3,1
5244,1748,8,3,1
4402,1415,6,3,1
4359,2566,12,3,1
4608,2994,7,3,1
4787,4132,10,3,1
5552,2210,7,3,1
5784,838,8,3,1
5506,4399,10,3,1
5766,1751,6,3,1
4558,2595,11,3,1
4794,2986,7,3,1
4445,2029,6,3,1
4967,2724,8,3,1
4742,1826,7,3,1
5683,2602,12,3,1
6074,946,4,3,1
6036,1727,10,3,1
4599,1737,8,3,1
4520,1993,10,3,1
6024,1560,6,3,1
5080,2904,4,3,1
6056,2916,4,3,1
5011,3691,4,3,1
5437,2042,10,3,1
4222,1965,10,3,1
4253,2128,10,3,1
5259,3770,4,3,1
4927,2975,9,3,1
5014,2167,5,3,1
4398,2635,10,3,1
5085,1890,9,3,1
4577,2430,10,3,1
6005,3500,11,3,1
4349,2323,11,3,1
5987,1224,11,3,1
4331,1494,12,3,1
5241,2013,8,3,1
5704,2914,8,3,1
4979,2529,5,3,1
5980,2726,10,3,1
4165,3644,10,3,1
4956,665,4,3,1
4795,2298,10,3,1
5576,2823,6,3,1
5279,3841,5,3,1
4731,2152,5,3,1
4052,1908,5,3,1
5009,1928,9,3,1
5559,3663,5,3,1
6046,1714,10,3,1
4133,2275,8,3,1
4556,2966,9,3,1
4911,1635,11,3,1
4458,1959,11,3,1
4545,1802,4,3,1
5491,2631,8,3,1
4353,2654,5,3,1
4390,2732,12,3,1
5702,2645,9,3,1
4588,2109,6,3,1
5101,674,10,3,1
4384,1898,10,3,1
5667,1876,7,3,1
6061,3420,10,3,1
5109,2373,7,3,1
5575,2445,10,3,1
5967,3483,4,3,1
6135,1823,4,3,1
5425,2345,12,3,1
4837,2089,10,3,1
4160,2556,6,3,1
4276,3088,5,3,1
4843,2749,12,3,1
5321,3154,10,3,1
5690,2586,5,3,1
6159,1592,10,3,1
5820,3582,4,3,1
5408,3111,8,3,1
5332,2588,8,3,1
5041,2171,12,3,1
4897,2759,5,3,1
6007,3196,11,3,1
4240,3052,6,3,1
5023,2597,9,3,1
5143,2585,10,3,1
6092,3306,9,3,1
5262,2176,5,3,1
4125,2417,8,3,1
5013,2476,11,3,1
4758,950,9,3,1
4854,2417,6,3,1
4600,3394,12,3,1
4578,3440,4,3,1
6106,1666,12,3,1
4497,2298,6,3,1
4464,2467,6,3,1
5723,2236,12,3,1
5905,3869,6,3,1
6009,2139,11,3,1
5045,2719,11,3,1
4455,3124,7,3,1
5065,2507,5,3,1
5549,1994,10,3,1
5523,2710,4,3,1
4976,1371,11,3,1
5582,1356,7,3,1
5315,2456,10,3,1
4940,2374,4,3,1
4554,3664,12,3,1
5703,2710,7,3,1
5387,2529,6,3,1
5665,2137,8,3,1
5081,2314,10,3,1
4526,2220,10,3,1
5054,3505,10,3,1
4105,2133,4,3,1
5899,2234,12,3,1
4413,2424,5,3,1
5950,749,8,3,1
5213,3283,7,3,1
4341,3096,9,3,1
5839,2449,11,3,1
5953,2979,12,3,1
6010,1671,6,3,1
5527,1158,8,3,1
6030,1573,12,3,1
4453,3187,7,3,1
5718,3243,10,3,1
5674,1933,12,3,1
5677,2820,11,3,1
5721,3251,11,3,1
4024,2677,10,3,1
6203,1010,10,3,1
4150,3487,5,3,1
6067,1394,6,3,1
5835,1287,8,3,1
5929,2058,10,3,1
4623,1581,8,3,1
5993,1794,5,3,1
4811,1907,6,3,1
5725,3081,10,3,1
5685,2435,11,3,1
4135,1651,9,3,1
5313,3247,10,3,1
